campus,program_id,program_name,place_type,filename,url
НИУ ВШЭ - Санкт-Петербург,36704614230,Русская литература в кросс-культурной и интермедиальной перспективах,Commercial,36704614230_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704614230_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704612152,Современный социальный анализ,Budget,36704612152_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704612152_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704612152,Современный социальный анализ,Commercial,36704612152_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704612152_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36960454475,Социальное предпринимательство и инновации,Budget,36960454475_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36960454475_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36960454475,Социальное предпринимательство и инновации,Commercial,36960454475_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36960454475_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704611554,Стратегическое управление логистикой и цепями поставок,Budget,36704611554_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704611554_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704611554,Стратегическое управление логистикой и цепями поставок,Commercial,36704611554_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704611554_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704609990,Физика,Budget,36704609990_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704609990_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704609990,Физика,Commercial,36704609990_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704609990_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704610744,Финансы,Budget,36704610744_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704610744_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704610744,Финансы,Commercial,36704610744_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704610744_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704621942,Экономика и бизнес-консалтинг,Budget,36704621942_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704621942_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704621942,Экономика и бизнес-консалтинг,Commercial,36704621942_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704621942_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704613901,Языковые технологии в бизнесе и образовании,Budget,36704613901_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704613901_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704613901,Языковые технологии в бизнесе и образовании,Commercial,36704613901_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704613901_Commercial.xlsx
